topic_id,bias_id,topic,title,source,bias,desc.
131,3,US Senate - moderate,"Facebook to shut down face-recognition system, delete data",Associated Press,moderate,Facebook said it will shut down its face-recognition system and delete the faceprints of more than 1 billion people amid growing concerns about the...
131,3,US Senate - moderate,TikTok Denies Sharing User Information With China Amid Concerns About Safety of U.S. Data,Newsweek,moderate,"ATikTok executive appearing Tuesday before a Senate panel told lawmakers his company, whose owner is based in Beijing, has not shared user data with..."
131,3,US Senate - moderate,Senate Dems to propose narrowing scope of IRS reporting rule amid backlash,The Hill,moderate,Senate Democrats on Tuesday are expected to roll out an IRS enforcement proposal that is narrower in scope than a version unveiled earlier this year by...
131,3,US Senate - moderate,Democrats Will Scale Back Plan for More IRS Bank Account Monitoring,AllSides Headline Roundup,moderate,"On Tuesday, Senate Democrats will offer a scaled-back version of a Biden administration proposal requiring financial institutions to report more information to..."
131,3,US Senate - moderate,"Lawmakers Push Facebook To Abandon Instagram For Kids, Citing Mental Health Concerns",NPR (Online News),moderate,Lawmakers on Capitol Hill are pressing Facebook to abandon its plans to build a version of its Instagram app for kids and demanding the company share research...
132,3,Veterans Affairs - moderate,"Women are our climate leaders, but at COP26 they're struggling to be heard",CNET,moderate,"On the final day of the United Nation's COP26 climate summit, delegates who identify as part of the climate justice movement staged a..."
132,3,Veterans Affairs - moderate,"At COP26, World Governments Agree to Strengthen Emissions Pledges but Questions Loom",Wall Street Journal (News),moderate,"More than 190 nations reached a deal at the United Nations summit here that aims to accelerate greenhouse-gas-emissions cuts across the world, but..."
132,3,Veterans Affairs - moderate,COP26 Summit Ends With Glasgow Climate Pact To Reduce Fossil Fuel Use,AllSides Headline Roundup,moderate,"After nearly two weeks of discussions, leaders from nearly 200 countries reached an agreement Saturday at the COP26 climate summit to significantly reduce..."
132,3,Veterans Affairs - moderate,U.S. and China unveil deal to ramp up cooperation on climate change,Reuters,moderate,"The United States and China, the world's two largest emitters of carbon dioxide, unveiled a deal to ramp up cooperation tackling climate change, including by..."
132,3,Veterans Affairs - moderate,U.S. unveils roadmap for net-zero aviation emissions by 2050,Axios,moderate,The Transportation Department is unveiling a multi-agency roadmap to slash greenhouse gas emissions from the U.S. aviation sector with a target of reaching net...
133,3,Violence in America - moderate,‘I had to stand up and say no’: Pro-choice Christians battle Texas law,Christian Science Monitor,moderate,"Abortion is a complicated issue in many faith communities. One effect of Texas’ strict new abortion law, SB8, has been to spur people to wrestle more deeply..."
133,3,Violence in America - moderate,"In Texas abortion cases, hints of new Supreme Court transparency",Christian Science Monitor,moderate,"As it hears two key cases and wades deeper into what’s poised to be a scrutinized term, the U.S. high court appears also to be more responsive to a public call..."
133,3,Violence in America - moderate,Court seems inclined to let abortion providers pursue their challenge to Texas law,SCOTUSblog,moderate,"The Supreme Court heard oral argument on Monday in two challenges to S.B. 8, the Texas law that bans almost all abortions in the state. After nearly three..."
133,3,Violence in America - moderate,Novel Texas abortion case is back at the Supreme Court,NPR (Online News),moderate,"Abortion rights are front and center at the U.S. Supreme Court on Monday, but not the way most people expected. The focus will not be on abortion rights, per..."
133,3,Violence in America - moderate,Supreme Court Takes Up Texas Abortion Law,AllSides Headline Roundup,moderate,"On Monday, the Supreme Court will hear arguments in two cases over whether the Justice Department or abortion providers can challenge the Texas Heartbeat Act,..."
134,3,Voting Rights and Voter Fraud - moderate,Biden signs $1 trillion infrastructure bill,Reuters,moderate,"In need of a political boost, President Joe Biden will sign a $1 trillion infrastructure bill on Monday at a ceremony expected to draw Democrats and some..."
134,3,Voting Rights and Voter Fraud - moderate,Biden Signs $1.2T Infrastructure Bill Into Law,AllSides Headline Roundup,moderate,President Joe Biden signed his $1.2 trillion Infrastructure Investment and Jobs Act into law Monday afternoon during a ceremony on the White House South Lawn....
134,3,Voting Rights and Voter Fraud - moderate,Worker shortages: Is access to child care a key solution?,Christian Science Monitor,moderate,Matching parents with child care is an idea that some groups serving the trades are using to woo women to their ranks. Could it work for other U.S. industries...
134,3,Voting Rights and Voter Fraud - moderate,Judge Tosses Out Michael Cohen’s Bid For Trump Organization To Pay His Legal Bills,Forbes,moderate,"A state court in Manhattan will not require the Trump Organization to reimburse former Trump attorney Michael Cohen for millions of dollars in legal expenses,..."
134,3,Voting Rights and Voter Fraud - moderate,Most Americans Are Afraid Of Inflation,FiveThirtyEight,moderate,"You can see it at the grocery store, the gas station and your heating bill (though, mercifully, not at the liquor store): Prices are getting higher. Since..."
135,3,Welfare - moderate,Israel Hits Hamas Targets With The First Airstrikes Since Cease-Fire Deal,NPR (Online News),moderate,"Overnight, tensions between Israel and Hamas erupted into violence, posing a potential threat to the brief period of peace reached between the two just..."
135,3,Welfare - moderate,Jewish Democrats clash with Ilhan Omar after comments on U.S. and Israel,Axios,moderate,"A group of Jewish Democrats in the House is publicly feuding with Rep. Ilhan Omar (D-Minn.) after she tweeted about ""unthinkable atrocities committed..."
135,3,Welfare - moderate,"Evictions of Palestinians could spark further conflict, Blinken warns",Axios,moderate,Secretary of State Tony Blinken warned Israeli leaders on his visit to Jerusalem this week that evictions of Palestinian families from East Jerusalem or...
135,3,Welfare - moderate,Perspectives: Israel-Hamas Ceasefire Begins,AllSides Headline Roundup,moderate,Hamas stopped firing rockets at Israel and Israel stopped bombing Gaza at 2 a.m. Friday following an unconditional ceasefire deal mediated by Egypt. After...
135,3,Welfare - moderate,Jewish Man Beaten by Pro-Palestinian Protesters in Times Square Video,Newsweek,moderate,"A Jewish man was allegedly assaulted by a group of pro-Palestinian protesters in New York City, as demonstrators from both sides clashed following the..."
136,3,White House - moderate,Advent Nears Deal to Buy McAfee for More Than $10 Billion,Wall Street Journal (News),moderate,"Security-software company McAfee Corp. is nearing a deal to sell itself to private-equity firm Advent International Corp. for more than $10 billion, according..."
136,3,White House - moderate,TikTok Denies Sharing User Information With China Amid Concerns About Safety of U.S. Data,Newsweek,moderate,"ATikTok executive appearing Tuesday before a Senate panel told lawmakers his company, whose owner is based in Beijing, has not shared user data with..."
136,3,White House - moderate,Security News This Week: An International Operation Knocked a Notorious Ransomware Group Offline,Wired,moderate,"The endless drumbeat of high-profile ransomware attacks continued this week, but Google's Threat Analysis Group also raised awareness of tricky “pass-the-..."
136,3,White House - moderate,T-Mobile says hackers stole information on over 40 million people,Axios,moderate,"Personal data, including social security numbers, of more than 40 million former and prospective customers who applied for T-Mobile credit were exposed in a..."
136,3,White House - moderate,Biden to convene private sector leaders for cybersecurity talks in August,Reuters,moderate,"WASHINGTON, July 21 (Reuters) - President Joe Biden and senior U.S. officials will meet private sector leaders on Aug. 25 to discuss ways to beef up..."
