topic_id,bias_id,topic,title,source,bias,desc.
129,5,US House- Right,"Shoplifters ruling the roost at big city stores, pharmacy chains",Fox News (Online News), Right,"A recent viral shoplifting incident has highlighted trends in parts of the country where offenders at local drugstores rule the roost – in one case,..."
130,4,US Military- Lean Right,"CBP reports 164K illegal immigrant stops in October, more than double from 2020",New York Post (News), Lean Right,"More than 164,000 people were apprehended last month while attempting to illegally cross the US-Mexico border, according to US Customs and Border..."
130,4,US Military- Lean Right,Poland to reinforce Belarus border and offer aid to migrants,Washington Examiner, Lean Right,"Poland will build a fence along its border with Belarus and deploy more soldiers to the area to stop migrants from entering the country.

More than..."
130,5,US Military- Right,Biden Admin Detaining Migrants Outdoors Under Texas Border Bridge Again in Winter Weather,Breitbart News, Right,"The Biden administration reopened the infamous outdoor detention area that once held 15,000 mostly Haitian migrants for processing and transport. According to..."
130,4,US Military- Lean Right,"Venezuelans eclipse Central Americans in Border Patrol custody, highlighting scale of crisis",Washington Examiner, Lean Right,"More Venezuelans were in the custody of the Border Patrol at the end of October than any other nationality of migrants, an indication of the..."
130,4,US Military- Lean Right,WH: Biden now ‘perfectly comfortable’ with migrant payouts — after calling $450K report ‘garbage’,New York Post (News), Lean Right,President Biden is “perfectly comfortable” with cash payouts to migrant families whose members were detained separately after illegally crossing the US-Mexico...
131,5,US Senate- Right,"Yes, Biden Is Proposing That the IRS Spy on Your Bank Records",David Harsanyi, Right,"Here’s yet another example of why “fact-checking” is the most dishonest form of journalism.

To try and find an additional $7 trillion in taxes over the next..."
131,4,US Senate- Lean Right,White House: Opposition to IRS snooping proposal driven by top 1% and lazy banks,Washington Examiner, Lean Right,"The White House is contending opposition to its tax enforcement proposals, targeting amounts as small as $600, is based on banks being too lazy to deal with..."
131,4,US Senate- Lean Right,Dems Want to Soak the Rich by Snooping on the Poor,Reason, Lean Right,House Speaker Nancy Pelosi (D–Calif.) snapped when asked Tuesday if the proposal to dramatically increase the surveillance capabilities of...
131,4,US Senate- Lean Right,"Department of Defense, military personnel now subject to automated 'continuous vetting' program",The Post Millennial, Lean Right,"The vetting process for military and Department of Defense personnel is now ""continuous"" as it applies to checks for security clearance approval. The building..."
131,4,US Senate- Lean Right,"Government secretly orders Google to track anyone searching certain names, addresses, and phone numbers",Washington Examiner, Lean Right,"The U.S. government is reportedly secretly issuing warrants for Google to provide user data on anyone typing in certain search terms, raising fears that..."
132,5,Veterans Affairs- Right,"World Leaders Reach Climate Deal At COP26, US And China Agree To Collaborate",The Daily Caller, Right,"World leaders have reached a deal at the United Nations Climate Change Conference (COP26) in Glasgow, Scotland to help combat the effects of climate change..."
132,4,Veterans Affairs- Lean Right,Biden's environmentalism is pummeling the nation,Washington Examiner, Lean Right,"President Joe Biden inherited a great gift from the Trump administration: energy independence.

The benefits cannot be overstated: Cheap, reliable energy is..."
132,5,Veterans Affairs- Right,GOP Senators Call Out Biden Nominee’s Rant About Bankrupting Fossil Fuel Industries,The Daily Caller, Right,Republican senators representing some of the U.S.’s leading carbon energy-producing states are speaking out against Comptroller of the Currency nominee Saule...
132,4,Veterans Affairs- Lean Right,Desperate Biden energy policies may drain strategic petroleum reserves,Fox Business, Lean Right,The Biden administration is getting desperate as gasoline and heating costs are rising as its poll numbers plummet. Attempts to deflect...
132,4,Veterans Affairs- Lean Right,Biden admits US emissions were lowered during Trump years despite pulling out of Paris Accords,The Post Millennial, Lean Right,"As President Joe Biden restated his administration's commitment to the Paris Climate Accords, he had to admit that even after President Trump pulled the US..."
133,5,Violence in America- Right,"If Kavanaugh And Barrett Betray Pro-Lifers, We Must Blow Up The Conservative Legal Movement",The Federalist, Right,"If we don't have justices who are comfortable overturning outrageously unconstitutional abortion rulings, it will be proof of the conservative legal movement's..."
133,5,Violence in America- Right,Supreme Court Will Consider First Of Two Abortion Laws Monday,The Daily Wire, Right,The Supreme Court on Monday will hear arguments in two cases challenging the Texas abortion law that bans most abortions after around six weeks of pregnancy...
133,5,Violence in America- Right,Biden’s Visit to the Vatican,The American Spectator, Right,"In the days of John F. Kennedy, the Democrats emphasized their political distance from the pope. Kennedy promised Americans that he would never let the pope..."
133,4,Violence in America- Lean Right,Antifa crashes Texas college's pro-life prayer vigil: 'F*ck your God!',The Post Millennial, Lean Right,"On Monday night in Denton, Texas, a pro-life vigil was underway when it was crashed by hundreds of Antifa protestors, who attempted to drown the event out...."
133,5,Violence in America- Right,Supreme Court to hear Texas abortion law arguments on procedural elements of challenges,Fox News (Online News), Right,"The Supreme Court has agreed to expedite and hear procedural elements of two challenges to Texas' new anti-abortion law, which effectively bans most..."
134,4,Voting Rights and Voter Fraud- Lean Right,"Biden's spending plan could cost nearly $5T if made permanent, analysis shows",Fox Business, Lean Right,President Biden has unveiled a framework for a modified social spending plan that imagines spending close to $1.75 trillion over the next...
134,4,Voting Rights and Voter Fraud- Lean Right,Thank the Government for the High Price of Holiday Meals,Reason, Lean Right,"As we head into the holidays, part of the season's cheer will be tarnished by the higher prices we'll all pay for holiday festivities. In fact, food, like many..."
134,4,Voting Rights and Voter Fraud- Lean Right,How Biden's infrastructure victory lap could disappoint Democrats,Washington Examiner, Lean Right,"President Joe Biden launched a publicity tour touting his newly passed $1.2 trillion bipartisan infrastructure bill, but political operatives in both..."
134,5,Voting Rights and Voter Fraud- Right,Biden’s Inflation Problem,National Review, Right,There’s no way to spin it: Wednesday’s inflation report is bad news for the country economically and for the president politically. The year-...
134,4,Voting Rights and Voter Fraud- Lean Right,The data don't lie: 'Bidenflation' is for real,Washington Examiner, Lean Right,"By the time you finish reading this, your wallet will already be lighter.

""Bidenflation"" is setting new multidecadal records. According to the new consumer..."
135,5,Welfare- Right,State Department Says It ‘Firmly Rejects’ BDS Movement amid Ben & Jerry’s Israel Withdrawal,National Review, Right,"In a press briefing Tuesday, State Department spokesperson Ned Price said the Biden administration “firmly rejects” the Boycott Divestment Sanctions Movement..."
135,5,Welfare- Right,What the AP Left Out of a Report from Gaza,National Review, Right,"Although I am not employed by the Associated Press, I thought I’d make some editorial suggestions (adding relevant facts and context) for a brief report that..."
135,4,Welfare- Lean Right,Biden sends Blinken to Middle East to bolster Israel and Hamas cease-fire,New York Post (News), Lean Right,"President Biden has dispatched Secretary of State Antony Blinken to the Middle East to talk to Israelis, Palestinians and regional players to bolster the cease..."
135,5,Welfare- Right,US seeing wave of 'textbook anti-Semitism' amid Israel-Gaza tensions,Fox News (Online News), Right,"From New York and California to Illinois and Utah, the recent conflict between Israel and Gaza has generated a disturbing backlash against American..."
135,4,Welfare- Lean Right,Israel approves ceasefire after days of bitter clashes with Hamas,Washington Examiner, Lean Right,Israel approved a ceasefire on Thursday after days of prolonged conflict with Hamas amid United States pressure to end the fighting.Prime...
136,4,White House- Lean Right,US Firms Investing in Chinese Chip Makers Despite Security Concerns,Newsmax (News), Lean Right,Various U.S.-based companies and their affiliates in China have continued to invest in the Chinese semiconductor industry despite reservations from the Biden...
