topic_id,bias_id,topic,title,source,bias,desc.
132,2,Veterans Affairs- Left,"Leaders at COP26 Are 'Massively Killing the Paris Agreement,' Critics Say as Talks Drag On Past Deadline",Common Dreams, Left,"After nearly two weeks of negotiations, the United Nations Climate Change Conference in Glasgow, Scotland was expected to extend into the weekend Friday as..."
132,2,Veterans Affairs- Left,"Climate Crisis = Health Emergency: Air Pollution, Pandemics & Displacement Make the World Sick",Democracy Now, Left,Health leaders are warning governments of “unimaginable” health consequences from the climate crisis if world leaders don’t take decisive action to decarbonize...
132,1,Veterans Affairs- Lean Left,"Countries’ climate pledges built on flawed data, Post investigation finds",Washington Post, Lean Left,Malaysia’s latest catalogue of its greenhouse gas emissions to the United Nations reads like a report from a parallel universe. The 285-page document...
133,1,Violence in America- Lean Left,It Doesn’t Exclude Women to Acknowledge Everyone Who Can Get Pregnant,FAIR, Lean Left,"To say that abortion bans, like those recently passed in Texas, are part of a war on women is true. But to say they are a war on women alone is to erase the..."
133,1,Violence in America- Lean Left,‘Catastrophic implications’: UN health expert condemns US over threat to abortion rights,The Guardian, Lean Left,The United Nations special rapporteur on the right to health has called on the US supreme court to uphold the right to abortion in America or risk...
133,1,Violence in America- Lean Left,Supreme Court hears arguments on restrictive Texas abortion law,NBC News (Online), Lean Left,The Supreme Court on Monday is taking up two challenges to the nation's most restrictive abortion law: the Texas measure that has all but stopped...
133,1,Violence in America- Lean Left,NAACP urges pro athletes not to sign with teams in Texas over abortion and voting laws,CBS News (Online), Lean Left,The NAACP is calling on professional athletes to reconsider signing with professional sports teams in Texas to protest the state's controversial voting and...
133,1,Violence in America- Lean Left,Supreme Court won’t block Texas abortion law but grants expedited review for Nov. 1,Washington Post, Lean Left,"The Supreme Court on Friday said it will consider legal arguments over the Texas abortion law that is the nation’s most restrictive on Nov. 1, and that the law..."
134,1,Voting Rights and Voter Fraud- Lean Left,Inflation emerges as a 2022 campaign dividing line,Politico, Lean Left,Tight congressional races across the nation are quickly turning into battlegrounds over a key economic question: whether President Joe Biden’s spending agenda...
134,1,Voting Rights and Voter Fraud- Lean Left,Biden signs bipartisan infrastructure bill with Republicans on hand to celebrate win,ABC News (Online), Lean Left,"After months of negotiations, a massive bipartisan infrastructure bill that promises significant investments in every pocket of the country got..."
134,1,Voting Rights and Voter Fraud- Lean Left,Why the Fed’s only Democrat could unseat the current chair,Washington Post, Lean Left,"Nearing a decision on who should lead the Federal Reserve, President Biden brought two contenders into the White House last week: the..."
134,1,Voting Rights and Voter Fraud- Lean Left,Deficit ‘prediction’ for infrastructure bill varies widely from estimates,PolitiFact, Lean Left,"The day after the House passed an infrastructure bill and sent it to President Joe Biden to be signed, conservative podcast host Dan Bongino attacked..."
134,1,Voting Rights and Voter Fraud- Lean Left,"US must rethink attitude to parental leave, Pete Buttigieg says",The Guardian, Lean Left,"The US needs a fundamental rethink of its attitudes towards parenting, according to Pete Buttigieg, who was the target of criticism from conservatives for..."
135,1,Welfare- Lean Left,House approves $1 billion for the Iron Dome as Democrats feud over Israel.,New York Times (News), Lean Left,"The House on Thursday overwhelmingly approved $1 billion in new funding for Israel’s Iron Dome missile defense system, after a debate that exposed..."
135,2,Welfare- Left,Anti-BDS Jewish Orgs Back Ben & Jerry’s Ice Cream Sales Ban in Settlements Despite Israeli Pressure,Democracy Now, Left,"Israel has launched what has been described as a maximum pressure campaign against Ben & Jerry’s and its parent company Unilever, after the iconic ice..."
135,2,Welfare- Left,Jewish and Palestinian Mobs Dueled in Israeli Towns — But the Crackdown Came for One Side,The Intercept, Left,"AS THE WORLD fixated on the exchange of rocket fire and airstrikes over the Gaza-Israel barrier, violence was escalating inside Israel proper. Palestinian..."
135,1,Welfare- Lean Left,U.S. tech giants’ vise over Israel tightens despite ceasefire,Politico, Lean Left,"The aftermath of this month’s violence in the Gaza Strip is deepening the pressure on Google, Amazon and Facebook to reexamine their close ties to Israel — an..."
135,2,Welfare- Left,In defense of the two-state solution,Vox, Left,"Some are declaring the two-state paradigm for Israel and Palestine totally doomed. But it’s not — and it’s still worth fighting for.Last week, Israel and..."
136,2,White House- Left,You Are the Object of a Secret Extraction Operation,New York Times (Opinion), Left,Facebook is not just any corporation. It reached trillion-dollar status in a single decade by applying the logic of what I call surveillance...
136,1,White House- Lean Left,Ransomware attack hits owner of dozens of local news stations,NBC News (Online), Lean Left,"Sinclair Broadcast Group, the parent company of dozens of news stations across the U.S., was hit by ransomware over the weekend.

Sinclair said in a ..."
136,1,White House- Lean Left,The next big cyberthreat isn't ransomware. It's killware. And it's just as bad as it sounds.,USA TODAY, Lean Left,"Even as most Americans are still learning about the hacking-for-cash crime of ransomware, the nation’s top homeland security official is worried about an ..."
136,1,White House- Lean Left,"Facebook, Instagram and WhatsApp all experiencing outages",NBC News (Online), Lean Left,"A massive outage on Monday knocked out service to Facebook, Instagram, and WhatsApp, taking the sites offline for users across the world.

All..."
136,2,White House- Left,"Pro-China misinformation operation attempting to exploit US Covid divisions, report says",CNN (Online News), Left,"A pro-Chinese government online influence operation is targeting Americans in an effort to exploit divisions over the Covid-19 pandemic and ""physically..."
137,1,Women's Issues- Lean Left,America’s Food Safety System Failed to Stop a Salmonella Epidemic. It’s Still Making People Sick.,ProPublica, Lean Left,"In May 2018, a rare and virulent strain of salmonella caught the attention of America’s top disease detectives. In less than two months, the bacteria had..."
137,2,Women's Issues- Left,‘People Work 100 Days Straight’: Kellogg’s Workers Shut Down Cereal Factories,Vice, Left," 

Workers who make Corn Flakes, Frosted Flakes, Fruit Loops, Rice Krispies, and other cereals have shut down production at all Kellogg's factories in..."
137,1,Women's Issues- Lean Left,The cold truth about hot lunch: School meal programs are running out of food and workers,Washington Post, Lean Left,Square pizza and chicken tenders suddenly get swapped for meatloaf and zucchini coins. American schoolchildren and lunch ladies grimace. And now the federal...
137,2,Women's Issues- Left,“On the Kill Floors”: Essential Workers in Meatpacking Plants Still Lack Safety & COVID Protections,Democracy Now, Left,"Amid a surge in COVID-19 cases, we look at the experiences of meatpacking workers during the pandemic and beyond. Dulce Castañeda, a founding member of..."
137,1,Women's Issues- Lean Left,‘They rake in profits – everyone else suffers’: US workers lose out as big chicken gets bigger,The Guardian, Lean Left,"The tight grip that America’s largest meat processing company has on the chicken industry has generated dire consequences for its workers, farmers and the..."
138,2,World- Left,"Kyle Rittenhouse Testified He ""Didn't Do Anything Wrong"" When He Fatally Shot Two People",BuzzFeed News, Left,"Kyle Rittenhouse, the teenager who shot at protesters in Kenosha, Wisconsin, last year and killed two people, took the stand in his murder trial Wednesday,..."
138,2,World- Left,Gun Violence in America Could Soon Get Worse,Mother Jones, Left,"Over the past decade, amid rising mass shootings and fierce debate over America’s gun laws, the claim that “nothing ever changes” became a political cliché...."
